48,2,21,17,1,2,2,7,1,14,9,2,16,17,1,24,21,1,1,2,11,6,6,1,9,4,1,1,5,4,17,12,6,2,3,2,6,5,2,1,1,1,1,2,1,4,10,9,1,5,1,1,1,5,2,4,5,3,1,2
46,2,21,17,1,2,2,7,1,12,10,2,17,14,1,23,21,1,1,2,10,7,7,1,9,5,1,1,4,4,19,12,7,2,3,2,6,4,2,1,1,1,1,2,1,4,10,8,1,5,1,1,1,5,2,4,5,3,1,2
43,2,23,16,3,2,6,8,1,12,10,2,12,19,1,21,26,2,1,1,14,7,4,1,11,3,1,1,3,5,15,12,8,2,3,1,9,7,3,1,2,2,1,1,3,4,9,5,1,4,1,1,1,4,1,2,4,2,2,4
43,2,23,16,3,2,6,8,1,12,10,2,12,19,1,21,26,2,1,1,14,7,4,1,11,3,1,1,3,5,15,12,8,2,3,1,9,7,3,1,2,2,1,1,3,4,9,5,1,4,1,1,1,4,1,2,4,2,2,4
46,2,16,16,2,2,5,9,1,14,10,2,16,16,1,24,25,2,1,4,7,7,3,1,11,5,1,2,2,6,15,11,7,1,2,2,7,8,3,1,4,1,1,2,1,5,13,6,1,5,1,1,1,4,1,2,4,3,3,3
46,2,15,16,2,2,5,9,1,14,10,2,16,16,1,24,25,2,1,4,7,7,3,1,11,5,1,2,2,6,15,11,7,1,2,2,7,8,3,1,4,1,1,2,1,5,13,6,1,5,1,1,1,4,1,2,4,3,3,3
46,1,18,18,2,2,4,9,1,16,10,2,14,19,1,26,31,2,1,2,12,7,5,1,9,5,1,1,4,6,17,11,7,2,3,1,8,6,4,1,1,1,1,2,2,4,10,8,1,4,2,1,1,5,1,2,4,3,2,4
46,1,18,17,2,2,3,9,1,16,11,2,14,19,1,26,27,2,1,1,11,7,5,1,11,6,1,1,4,6,16,11,7,2,3,1,9,6,4,1,1,1,1,2,2,4,11,7,1,4,2,1,1,5,1,2,3,3,2,4
47,2,19,17,2,3,4,8,1,15,10,1,14,17,1,24,22,3,1,1,12,8,5,1,12,5,1,1,3,4,15,10,8,2,3,1,7,6,3,1,4,1,1,1,1,4,13,7,1,4,1,1,1,4,1,2,4,3,2,4
47,2,20,17,2,3,4,8,1,15,10,1,14,17,1,24,22,3,1,1,12,8,5,1,12,5,1,1,3,4,16,11,8,2,3,1,7,6,3,1,4,1,1,1,1,4,12,7,1,4,1,1,1,4,1,2,4,3,2,4
47,2,21,17,2,2,5,10,1,14,9,2,14,19,1,22,21,1,1,2,11,7,7,1,10,3,1,1,5,6,14,12,7,2,3,2,6,8,3,1,3,1,1,1,1,4,11,4,1,3,1,1,1,6,1,2,3,2,2,4
47,2,21,17,2,2,5,10,1,14,9,2,14,19,1,23,21,1,1,2,11,7,7,1,10,3,1,1,5,6,14,12,7,2,3,2,6,8,3,1,3,1,1,1,1,4,11,4,1,3,1,1,1,6,1,2,3,2,2,4
44,1,20,15,4,3,3,9,1,14,10,2,15,15,2,24,26,1,1,1,10,7,4,1,11,5,2,1,3,7,15,12,8,2,4,1,9,5,2,1,3,1,1,2,1,6,13,5,1,4,1,1,1,4,1,2,3,2,2,4
50,1,21,19,2,2,3,9,1,10,8,2,14,18,2,27,23,3,1,3,8,7,4,1,12,4,1,1,3,5,15,13,7,2,4,2,8,7,4,1,3,1,1,1,3,4,12,9,2,2,2,1,1,4,1,1,4,3,3,4
44,2,15,17,2,2,4,9,1,14,9,2,16,20,1,22,23,3,1,3,9,7,4,1,12,5,1,1,3,6,17,13,9,2,3,2,7,7,4,1,5,1,2,1,1,4,10,7,1,4,1,1,1,4,1,2,4,3,2,3
49,1,19,19,2,1,3,9,1,16,9,2,11,19,1,23,23,1,1,2,11,8,6,1,11,7,1,1,5,5,14,12,9,2,3,1,9,5,2,1,1,1,1,1,2,4,10,7,1,4,1,1,1,4,1,2,4,3,2,4
41,1,17,9,2,1,2,7,2,11,9,3,16,16,1,20,24,2,1,3,10,7,6,1,11,9,1,1,5,4,18,11,6,1,4,2,5,8,2,1,2,1,1,1,1,6,9,2,1,3,1,1,1,2,1,3,3,2,1,3
45,2,17,16,1,1,1,8,1,11,11,1,15,19,1,19,30,2,1,3,10,6,8,1,10,5,1,1,3,2,16,13,6,2,2,1,6,8,1,1,3,2,1,1,1,3,9,6,2,3,2,1,1,4,1,1,5,3,5,4
46,1,20,17,2,1,2,8,1,13,10,2,14,14,2,22,23,2,1,1,9,6,12,1,9,4,1,1,3,3,13,15,7,2,1,1,8,10,2,1,3,1,1,1,1,3,9,5,3,4,1,2,1,3,1,3,3,3,3,4
41,1,20,16,2,3,3,8,1,12,8,2,15,21,1,22,23,2,1,4,9,7,5,1,14,5,1,1,3,5,17,12,7,2,3,1,7,5,3,1,5,1,1,2,2,5,11,8,2,4,1,1,1,5,1,1,3,3,2,4
40,1,20,18,2,1,2,7,2,14,7,4,16,16,1,21,24,2,1,4,12,6,6,1,10,9,1,1,6,5,16,11,7,1,5,2,6,7,2,1,2,1,1,1,1,3,11,4,4,4,1,1,1,4,1,3,2,2,1,3
42,1,19,15,3,3,3,9,1,13,9,2,16,16,1,26,28,3,1,3,13,8,4,1,10,5,2,1,3,7,17,12,8,2,4,1,8,6,3,1,3,1,1,1,3,4,11,6,1,3,1,1,1,4,1,2,4,2,3,3
44,1,20,16,2,1,1,6,1,14,6,1,16,15,1,24,24,1,1,2,9,8,7,1,14,3,1,2,3,3,17,12,8,2,4,2,7,7,2,1,3,2,1,2,1,3,13,8,1,4,1,1,1,5,1,1,2,2,4,4
42,1,16,19,2,1,1,6,1,16,6,2,18,16,1,26,28,1,1,1,9,5,8,1,8,5,1,1,3,5,13,13,6,1,3,1,7,8,2,1,2,1,1,2,2,3,13,6,2,3,2,1,1,2,1,3,3,2,4,2
42,1,18,16,4,1,2,8,1,14,10,1,13,15,2,26,25,2,1,2,10,6,9,1,10,4,1,1,5,5,16,9,8,2,3,2,9,6,1,1,3,2,1,2,1,4,12,8,2,4,2,1,1,3,1,1,2,2,3,2
